,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1380,2022,SE,FT,Data Scientist,185900,US,0,US,M
1381,2022,SE,FT,Data Scientist,129300,US,0,US,M
1382,2022,MI,FT,Data Analyst,150000,US,0,US,M
1383,2022,MI,FT,Data Analyst,100000,US,0,US,M
1384,2022,SE,FT,Data Engineer,230000,US,100,US,M
1385,2022,SE,FT,Data Engineer,154600,US,100,US,M
1386,2022,SE,FT,Machine Learning Engineer,204500,US,0,US,M
1387,2022,SE,FT,Machine Learning Engineer,142200,US,0,US,M
1388,2022,MI,FT,Data Engineer,160000,US,100,US,M
1389,2022,MI,FT,Data Engineer,75000,US,100,US,M
1390,2022,SE,FT,Data Scientist,47280,ES,0,ES,M
1391,2022,SE,FT,Data Scientist,37824,ES,0,ES,M
1392,2022,SE,FT,Data Engineer,213000,US,0,US,M
1393,2022,SE,FT,Data Engineer,152000,US,0,US,M
1394,2022,SE,FT,Data Scientist,140000,US,100,US,M
1395,2022,SE,FT,Data Scientist,120000,US,100,US,M
1396,2022,SE,FT,Data Scientist,110000,US,0,US,M
1397,2022,SE,FT,Data Scientist,70000,US,0,US,M
1398,2022,SE,FT,Machine Learning Software Engineer,227200,CA,100,CA,M
1399,2022,SE,FT,Machine Learning Software Engineer,168000,CA,100,CA,M
1400,2021,EN,FT,3D Computer Vision Researcher,20000,AS,0,AS,M
1401,2022,MI,FT,Data Scientist,64090,DE,0,DE,M
1402,2022,MI,FT,Data Scientist,60938,DE,0,DE,M
1403,2022,SE,FT,ML Engineer,243000,US,100,US,M
1404,2022,SE,FT,ML Engineer,183000,US,100,US,M
1405,2022,SE,FT,Data Engineer,175000,US,0,US,M
1406,2022,SE,FT,Data Engineer,150000,US,0,US,M
1407,2022,MI,FT,Data Scientist,130000,US,100,US,M
1408,2022,MI,FT,Data Scientist,90000,US,100,US,M
1409,2022,MI,FT,Data Analyst,165000,US,0,US,M
1410,2022,MI,FT,Data Analyst,124000,US,0,US,M
1411,2022,SE,FT,Data Engineer,178000,CA,0,CA,M
1412,2022,SE,FT,Data Engineer,132000,CA,0,CA,M
1413,2022,SE,FT,Data Engineer,300000,US,0,US,M
1414,2022,SE,FT,Data Engineer,130000,US,0,US,M
1415,2022,SE,FT,Data Analyst,169000,US,0,US,M
1416,2022,SE,FT,Data Analyst,110600,US,0,US,M
1417,2022,SE,FT,Data Analyst,116000,US,100,US,M
1418,2022,SE,FT,Data Analyst,96000,US,100,US,M
1419,2022,SE,FT,Data Analyst,92350,GB,0,GB,M
1420,2022,SE,FT,Data Analyst,70186,GB,0,GB,M
1421,2022,SE,FT,Data Analyst,105000,US,0,US,M
1422,2022,SE,FT,Data Analyst,70000,US,0,US,M
1423,2022,MI,FT,Machine Learning Researcher,105236,CA,50,CA,L
1424,2022,SE,FT,Data Engineer,194000,US,100,US,M
1425,2022,SE,FT,Data Engineer,129400,US,100,US,M
1426,2022,SE,FT,Data Architect,190000,US,100,US,M
1427,2022,SE,FT,Data Architect,135000,US,100,US,M
1428,2022,SE,FT,Data Analyst,100000,US,0,US,M
1429,2022,SE,FT,Data Analyst,70000,US,0,US,M
1430,2022,EN,FT,Machine Learning Engineer,189750,US,0,US,M
1431,2022,EN,FT,Machine Learning Engineer,140250,US,0,US,M
1432,2022,SE,FT,Data Analyst,130000,US,0,US,M
1433,2022,SE,FT,Data Analyst,100000,US,0,US,M
1434,2022,MI,FT,Data Analyst,160000,US,0,US,M
1435,2022,MI,FT,Data Analyst,109000,US,0,US,M
1436,2022,SE,FT,Research Engineer,250000,US,0,US,M
1437,2022,SE,FT,Research Engineer,150000,US,0,US,M
1438,2022,MI,FT,Data Analyst,206000,US,0,US,M
1439,2022,MI,FT,Data Analyst,160000,US,0,US,M
1440,2022,SE,FT,Data Engineer,135000,US,0,US,M
1441,2022,SE,FT,Data Engineer,120000,US,0,US,M
1442,2022,SE,FT,Machine Learning Engineer,115573,FR,100,FR,M
1443,2022,SE,FT,Machine Learning Engineer,73546,FR,100,FR,M
1444,2022,EN,FT,Data Engineer,160000,US,0,US,M
1445,2022,EN,FT,Data Engineer,135000,US,0,US,M
1446,2022,MI,FT,Data Analyst,150000,US,0,US,M
1447,2022,MI,FT,Data Analyst,100000,US,0,US,M
1448,2022,MI,FT,Data Engineer,120000,US,0,US,M
1449,2022,MI,FT,Data Engineer,95000,US,0,US,M
1450,2022,SE,FT,Data Engineer,68293,ES,0,ES,M
1451,2022,SE,FT,Data Engineer,42026,ES,0,ES,M
1452,2022,SE,FT,Data Engineer,191200,US,0,US,M
1453,2022,SE,FT,Data Engineer,130000,US,0,US,M
1454,2022,SE,FT,Data Engineer,191200,US,0,US,M
1455,2022,SE,FT,Data Engineer,130000,US,0,US,M
1456,2022,EN,FT,Machine Learning Research Engineer,66192,DE,50,DE,L
1457,2022,EN,FT,3D Computer Vision Researcher,50000,US,100,CR,S
1458,2022,SE,FT,Data Engineer,230000,US,0,US,L
1459,2022,SE,FT,Data Engineer,154600,US,0,US,L
1460,2022,SE,FT,Data Engineer,120000,US,0,US,M
1461,2022,SE,FT,Data Engineer,95000,US,0,US,M
1462,2022,SE,FT,Data Scientist,140000,US,0,US,M
1463,2022,SE,FT,Data Scientist,120000,US,0,US,M
1464,2022,SE,FT,Data Analyst,169000,US,0,US,M
1465,2022,SE,FT,Data Analyst,110600,US,0,US,M
1466,2022,MI,FT,Data Analyst,80000,US,100,US,L
1467,2022,SE,FT,Data Engineer,185900,US,0,US,M
1468,2022,SE,FT,Data Engineer,129300,US,0,US,M
1469,2022,SE,FT,Analytics Engineer,135000,US,0,US,M
1470,2022,SE,FT,Analytics Engineer,110000,US,0,US,M
1471,2022,MI,FT,Data Analytics Manager,155000,US,0,US,M
1472,2022,MI,FT,Data Analytics Manager,140000,US,0,US,M
1473,2022,SE,FT,Data Engineer,205000,US,100,US,M
1474,2022,SE,FT,Data Engineer,150000,US,100,US,M
1475,2022,SE,FT,Data Engineer,179500,US,0,US,M
1476,2022,SE,FT,Data Engineer,134000,US,0,US,M
1477,2022,MI,FT,Data Scientist,180000,US,0,US,M
1478,2022,MI,FT,Data Scientist,120000,US,0,US,M
1479,2022,SE,FT,Data Scientist,185900,US,0,US,M
1480,2022,SE,FT,Data Scientist,129300,US,0,US,M
1481,2022,SE,FT,Data Scientist,175000,US,100,US,M
1482,2022,SE,FT,Data Scientist,145000,US,100,US,M
1483,2022,SE,FT,Data Architect,235000,US,100,US,M
1484,2022,SE,FT,Data Architect,175000,US,100,US,M
1485,2022,EN,FT,Data Science Consultant,27317,ES,50,ES,L
1486,2022,MI,FT,Data Engineer,160000,US,100,US,M
1487,2022,MI,FT,Data Engineer,90000,US,100,US,M
1488,2022,SE,FT,Data Engineer,68293,ES,0,ES,M
1489,2022,SE,FT,Data Engineer,36773,ES,0,ES,M
1490,2022,SE,FT,Data Engineer,145000,US,0,US,M
1491,2022,SE,FT,Data Engineer,115000,US,0,US,M
1492,2022,MI,FT,Data Specialist,165000,US,0,US,M
1493,2022,MI,FT,Data Specialist,135000,US,0,US,M
1494,2022,SE,FT,Data Engineer,168400,US,0,US,M
1495,2022,SE,FT,Data Engineer,105200,US,0,US,M
1496,2022,MI,FT,Deep Learning Engineer,86193,GB,100,GB,M
1497,2022,MI,FT,Deep Learning Engineer,49253,GB,100,GB,M
1498,2022,SE,FT,Data Engineer,200000,US,0,US,M
1499,2022,SE,FT,Data Engineer,160000,US,0,US,M
1500,2022,SE,FT,Data Scientist,47280,ES,0,ES,M
1501,2022,SE,FT,Data Scientist,37824,ES,0,ES,M
1502,2022,SE,FT,Data Scientist,198800,US,0,US,M
1503,2022,SE,FT,Data Scientist,122600,US,0,US,M
1504,2022,EN,FL,Machine Learning Engineer,100000,IR,100,IR,M
1505,2022,MI,FT,BI Data Analyst,105066,FR,50,FR,M
1506,2022,SE,FT,Data Analyst,130000,US,0,US,M
1507,2022,SE,FT,Data Analyst,100000,US,0,US,M
1508,2022,MI,FT,Analytics Engineer,104663,GB,0,GB,M
1509,2022,MI,FT,Analytics Engineer,73880,GB,0,GB,M
1510,2022,SE,FT,Data Engineer,125000,US,100,US,M
1511,2022,SE,FT,Data Engineer,110000,US,100,US,M
1512,2022,MI,FT,Data Analyst,165000,US,0,US,M
1513,2022,MI,FT,Data Analyst,124000,US,0,US,M
1514,2022,SE,FT,Data Scientist,148000,US,100,US,M
1515,2022,SE,FT,Data Scientist,107000,US,100,US,M
1516,2022,MI,FT,Data Analyst,150000,US,0,US,M
1517,2022,MI,FT,Data Analyst,100000,US,0,US,M
1518,2022,EN,FT,Data Engineer,160000,US,0,US,M
1519,2022,EN,FT,Data Engineer,135000,US,0,US,M
1520,2022,MI,FT,Data Engineer,120000,US,0,US,M
1521,2022,MI,FT,Data Engineer,95000,US,0,US,M
1522,2022,SE,FT,Data Engineer,153600,US,0,US,M
1523,2022,SE,FT,Data Engineer,106800,US,0,US,M
1524,2022,MI,FT,Data Analyst,100000,CA,0,CA,M
1525,2022,MI,FT,Data Analyst,65000,CA,0,CA,M
1526,2022,MI,FT,Data Engineer,120000,US,0,US,M
1527,2022,MI,FT,Data Engineer,95000,US,0,US,M
1528,2022,SE,FT,Data Engineer,63040,PT,0,PT,M
1529,2022,SE,FT,Data Engineer,36773,PT,0,PT,M
1530,2022,EX,FT,Data Engineer,310000,US,100,US,M
1531,2022,EX,FT,Data Engineer,239000,US,100,US,M
1532,2022,SE,FT,Data Science Manager,299500,US,0,US,M
1533,2022,SE,FT,Data Science Manager,245100,US,0,US,M
1534,2022,SE,FT,Data Scientist,168000,US,100,US,M
1535,2022,SE,FT,Data Scientist,130000,US,100,US,M
1536,2022,SE,FT,Data Scientist,136000,US,100,US,M
1537,2022,SE,FT,Data Scientist,104000,US,100,US,M
1538,2022,MI,FT,Data Engineer,161000,US,100,US,M
1539,2022,MI,FT,Data Engineer,118000,US,100,US,M
1540,2022,SE,FT,Applied Scientist,205000,US,100,US,M
1541,2022,SE,FT,Applied Scientist,184000,US,100,US,M
1542,2022,SE,FT,Data Scientist,185900,US,0,US,M
1543,2022,SE,FT,Data Scientist,129300,US,0,US,M
1544,2022,SE,FT,Data Science Manager,247500,US,0,US,M
1545,2022,SE,FT,Data Science Manager,172200,US,0,US,M
1546,2022,SE,FT,Data Management Specialist,68293,IT,0,IT,L
1547,2022,SE,FT,Data Analyst,177000,US,0,US,M
1548,2022,SE,FT,Data Analyst,131000,US,0,US,M
1549,2022,SE,FT,Applied Scientist,205000,US,100,US,M
1550,2022,SE,FT,Applied Scientist,184000,US,100,US,M
1551,2022,SE,FT,Data Engineer,146000,US,0,US,M
1552,2022,SE,FT,Data Engineer,102000,US,0,US,M
1553,2022,SE,FT,Data Analyst,169000,US,0,US,M
1554,2022,SE,FT,Data Analyst,110600,US,0,US,M
1555,2022,SE,FT,Applied Scientist,230000,US,100,US,M
1556,2022,SE,FT,Applied Scientist,196000,US,100,US,M
1557,2022,SE,FT,Data Engineer,135000,US,0,US,M
1558,2022,SE,FT,Data Engineer,100000,US,0,US,M
1559,2022,MI,FT,Data Engineer,80000,US,0,US,M
1560,2022,MI,FT,Data Engineer,65000,US,0,US,M
1561,2022,SE,FT,Data Engineer,135000,US,0,US,M
1562,2022,SE,FT,Data Engineer,100000,US,0,US,M
1563,2022,SE,FT,Data Engineer,61566,GB,100,GB,M
1564,2022,SE,FT,Data Engineer,43096,GB,100,GB,M
1565,2022,MI,FT,Data Engineer,175000,US,100,US,M
1566,2022,MI,FT,Data Engineer,135000,US,100,US,M
1567,2022,EN,FT,Data Scientist,80000,US,0,US,M
1568,2022,SE,FT,Data Engineer,231250,US,100,US,M
1569,2022,SE,FT,Data Engineer,138750,US,100,US,M
1570,2022,SE,FT,Analytics Engineer,193750,US,100,US,M
1571,2022,SE,FT,Analytics Engineer,116250,US,100,US,M
1572,2022,SE,FT,Data Engineer,231250,US,100,US,M
1573,2022,SE,FT,Data Engineer,138750,US,100,US,M
1574,2022,SE,FT,Analytics Engineer,231250,US,100,US,M
1575,2022,SE,FT,Analytics Engineer,138750,US,100,US,M
1576,2022,SE,FT,Analytics Engineer,231250,US,100,US,M
1577,2022,SE,FT,Analytics Engineer,138750,US,100,US,M
1578,2022,SE,FT,Data Engineer,193750,US,100,US,M
1579,2022,SE,FT,Data Engineer,116250,US,100,US,M
1580,2022,SE,FT,Data Scientist,208000,US,100,US,M
1581,2022,SE,FT,Data Scientist,127000,US,100,US,M
1582,2022,SE,FT,Research Scientist,300000,US,100,US,M
1583,2022,SE,FT,Research Scientist,196000,US,100,US,M
1584,2022,SE,FT,Machine Learning Engineer,204500,US,0,US,M
1585,2022,SE,FT,Machine Learning Engineer,142200,US,0,US,M
1586,2021,MI,FL,Autonomous Vehicle Technician,45555,AS,50,BS,M
1587,2022,SE,FT,Data Engineer,185900,US,0,US,M
1588,2022,SE,FT,Data Engineer,129300,US,0,US,M
1589,2022,SE,FT,Data Scientist,47280,ES,0,ES,M
1590,2022,SE,FT,Data Scientist,37824,ES,0,ES,M
1591,2022,SE,FT,Machine Learning Engineer,204500,US,0,US,M
1592,2022,SE,FT,Machine Learning Engineer,142200,US,0,US,M
1593,2022,SE,FT,Data Scientist,205000,US,100,US,M
1594,2022,SE,FT,Data Scientist,185000,US,100,US,M
1595,2022,SE,FT,Data Scientist,185900,US,0,US,M
1596,2022,SE,FT,Data Scientist,129300,US,0,US,M
1597,2022,SE,FT,Machine Learning Engineer,247500,US,0,US,M
1598,2022,SE,FT,Machine Learning Engineer,172200,US,0,US,M
1599,2022,EN,FT,Data Engineer,160000,US,0,US,M
1600,2022,EN,FT,Data Engineer,135000,US,0,US,M
1601,2022,MI,FT,Data Analyst,150000,US,0,US,M
1602,2022,MI,FT,Data Analyst,100000,US,0,US,M
1603,2022,SE,FT,Data Analyst,110000,US,0,US,M
1604,2022,SE,FT,Data Analyst,95000,US,0,US,M
1605,2022,SE,FT,Data Scientist,185900,US,0,US,M
1606,2022,SE,FT,Data Scientist,129300,US,0,US,M
1607,2022,SE,FT,Applied Scientist,205000,US,100,US,M
1608,2022,SE,FT,Applied Scientist,184000,US,100,US,M
1609,2022,EN,FT,Data Scientist,17684,HU,100,HU,M
1610,2022,SE,FT,Data Science Tech Lead,375000,US,50,US,L
1611,2022,SE,FT,Data Engineer,191200,US,0,US,M
1612,2022,SE,FT,Data Engineer,130000,US,0,US,M
1613,2022,SE,FT,Data Scientist,225000,US,0,US,M
1614,2022,SE,FT,Data Scientist,156400,US,0,US,M
1615,2022,SE,FT,Data Analyst,169000,US,0,US,M
1616,2022,SE,FT,Data Analyst,110600,US,0,US,M
1617,2022,SE,FT,Machine Learning Engineer,204500,US,0,US,M
1618,2022,SE,FT,Machine Learning Engineer,142200,US,0,US,M
1619,2022,MI,FT,Machine Learning Engineer,104663,GB,0,GB,M
1620,2022,MI,FT,Machine Learning Engineer,80036,GB,0,GB,M
1621,2022,SE,FT,Data Scientist,185900,US,0,US,M
1622,2022,SE,FT,Data Scientist,129300,US,0,US,M
1623,2022,SE,FT,Data Scientist,140700,US,0,US,M
1624,2022,SE,FT,Data Scientist,93800,US,0,US,M
1625,2022,SE,FT,Data Scientist,350000,US,100,US,M
1626,2022,SE,FT,Data Scientist,135000,US,100,US,M
1627,2022,SE,FT,Data Analyst,115934,US,100,US,M
1628,2022,SE,FT,Data Analyst,81666,US,100,US,M
1629,2022,EN,PT,BI Analyst,12000,MX,100,US,L
1630,2022,MI,FT,Machine Learning Engineer,104697,CH,100,CH,L
1631,2022,EN,FT,Machine Learning Developer,33000,IT,100,DE,S
1632,2022,EN,FT,Machine Learning Scientist,34672,IT,100,DE,S
1633,2022,SE,FT,Machine Learning Engineer,201000,US,0,US,M
1634,2022,SE,FT,Machine Learning Engineer,119000,US,0,US,M
1635,2022,SE,FT,Data Engineer,175000,US,100,US,M
1636,2022,SE,FT,Data Engineer,150000,US,100,US,M
1637,2022,SE,FT,Data Analyst,154560,US,0,US,M
1638,2022,SE,FT,Data Analyst,123648,US,0,US,M
1639,2022,SE,FT,Data Analyst,130000,US,0,US,M
1640,2022,SE,FT,Data Analyst,100000,US,0,US,M
1641,2022,MI,FT,Data Engineer,170000,US,0,US,M
1642,2022,MI,FT,Data Engineer,145000,US,0,US,M
1643,2022,SE,FT,Data Engineer,135000,US,100,US,M
1644,2022,SE,FT,Data Engineer,100000,US,100,US,M
1645,2022,SE,FT,Data Scientist,247500,US,0,US,M
1646,2022,SE,FT,Data Scientist,172200,US,0,US,M
1647,2022,SE,FT,Data Scientist,177500,US,100,US,M
1648,2022,SE,FT,Data Scientist,134000,US,100,US,M
1649,2022,SE,FT,Data Scientist,185900,US,0,US,M
1650,2022,SE,FT,Data Scientist,129300,US,0,US,M
1651,2022,SE,FT,Data Architect,192564,US,100,US,M
1652,2022,SE,FT,Data Architect,144854,US,100,US,M
1653,2022,SE,FT,Data Analyst,130000,US,0,US,M
1654,2022,SE,FT,Data Analyst,105000,US,0,US,M
1655,2022,SE,FT,Data Engineer,179305,US,100,US,M
1656,2022,SE,FT,Data Engineer,142127,US,100,US,M
1657,2022,SE,FT,Data Engineer,315000,US,100,US,M
1658,2022,SE,FT,Data Engineer,225000,US,100,US,M
1659,2022,SE,FT,Data Scientist,243900,US,100,US,M
1660,2022,SE,FT,Data Scientist,156600,US,100,US,M
1661,2022,MI,FT,Data Analyst,206000,US,0,US,M
1662,2022,MI,FT,Data Analyst,160000,US,0,US,M
1663,2022,MI,FT,Data Analyst,109000,US,0,US,M
1664,2022,MI,FT,Data Analyst,79000,US,0,US,M
1665,2022,MI,FT,Data Analyst,160000,US,0,US,M
1666,2022,MI,FT,Data Analyst,109000,US,0,US,M
1667,2022,MI,FT,Data Scientist Lead,89306,AT,50,AT,L
1668,2022,SE,FT,Data Engineer,182500,US,100,US,M
1669,2022,SE,FT,Data Engineer,128500,US,100,US,M
1670,2022,MI,FT,Data Engineer,160000,US,100,US,M
1671,2022,MI,FT,Data Engineer,90000,US,100,US,M
1672,2022,EN,FT,Data Manager,77300,US,100,US,M
1673,2022,EN,FT,Data Manager,45600,US,100,US,M
1674,2022,SE,FT,Data Analyst,127000,US,100,US,M
1675,2022,SE,FT,Data Analyst,110000,US,100,US,M
1676,2022,SE,FT,Data Architect,210000,US,100,US,M
1677,2022,SE,FT,Data Architect,136000,US,100,US,M
1678,2022,SE,FT,Cloud Data Engineer,12608,SK,100,SK,S
1679,2022,SE,FT,Data Engineer,170000,US,100,US,M
1680,2022,SE,FT,Data Engineer,140000,US,100,US,M
1681,2022,SE,FT,Data Engineer,247500,US,0,US,M
1682,2022,SE,FT,Data Engineer,172200,US,0,US,M
1683,2022,SE,FT,Data Engineer,225000,US,0,US,M
1684,2022,SE,FT,Data Engineer,184100,US,0,US,M
1685,2022,MI,FT,Machine Learning Engineer,130000,US,0,US,M
1686,2022,MI,FT,Machine Learning Engineer,90000,US,0,US,M
1687,2022,MI,FT,Data Scientist,120000,US,100,US,M
1688,2022,MI,FT,Data Scientist,100000,US,100,US,M
1689,2022,MI,FT,Data Scientist,85000,US,100,US,M
1690,2022,MI,FT,Data Scientist,78000,US,100,US,M
1691,2022,SE,FT,Data Engineer,161000,US,100,US,M
1692,2022,SE,FT,Data Engineer,110000,US,100,US,M
1693,2022,SE,FT,Data Scientist,136000,US,100,US,M
1694,2022,SE,FT,Data Scientist,104000,US,100,US,M
1695,2022,SE,FT,Data Scientist,47280,ES,0,ES,M
1696,2022,SE,FT,Data Scientist,37824,ES,0,ES,M
1697,2022,EX,FT,Head of Data,205000,US,0,US,M
1698,2022,EX,FT,Head of Data,160000,US,0,US,M
1699,2022,SE,FT,Data Analyst,169000,US,0,US,M
1700,2022,SE,FT,Data Analyst,110600,US,0,US,M
1701,2022,EN,FT,Data Engineer,61566,GB,100,GB,M
1702,2022,EN,FT,Data Engineer,49253,GB,100,GB,M
1703,2022,SE,FT,Data Engineer,160000,US,0,US,M
1704,2022,SE,FT,Data Engineer,130000,US,0,US,M
1705,2022,SE,FT,Data Scientist,245000,US,0,US,M
1706,2022,SE,FT,Data Scientist,180000,US,0,US,M
1707,2022,SE,FT,Data Engineer,135000,US,0,US,M
1708,2022,SE,FT,Data Engineer,100000,US,0,US,M
1709,2022,SE,FT,Data Engineer,220000,US,0,US,M
1710,2022,SE,FT,Data Engineer,150000,US,0,US,M
1711,2022,SE,FT,Data Scientist,198440,US,0,US,L
1712,2022,SE,FT,Data Scientist,144000,US,0,US,L
1713,2022,SE,FT,Data Engineer,240000,US,0,US,M
1714,2022,SE,FT,Data Engineer,170000,US,0,US,M
1715,2022,SE,FT,Data Scientist,198440,US,0,US,M
1716,2022,SE,FT,Data Scientist,144000,US,0,US,M
1717,2022,MI,FT,Data Analyst,150000,US,100,US,M
1718,2022,MI,FT,Data Analyst,100000,US,100,US,M
1719,2022,SE,FT,Data Analyst,120000,US,0,US,M
1720,2022,SE,FT,Data Analyst,95000,US,0,US,M
1721,2022,MI,FT,Data Scientist,57872,GB,50,GB,M
1722,2022,EN,FT,Data Analyst,64000,US,100,US,L
1723,2022,EN,FT,Data Scientist,39925,FR,50,FR,L
1724,2022,SE,FT,Machine Learning Engineer,187200,CA,100,CA,M
1725,2022,SE,FT,Machine Learning Engineer,116100,CA,100,CA,M
1726,2022,SE,FT,Data Analyst,150000,US,0,US,M
1727,2022,SE,FT,Data Analyst,127000,US,0,US,M
1728,2022,SE,FT,Data Engineer,275000,US,100,US,M
1729,2022,SE,FT,Data Engineer,166000,US,100,US,M
1730,2022,SE,FT,Data Scientist,159699,US,0,US,M
1731,2022,SE,FT,Data Scientist,138938,US,0,US,M
1732,2022,EN,FT,BI Analyst,76000,US,50,US,L
1733,2022,SE,FT,Data Analyst,166700,US,0,US,M
1734,2022,SE,FT,Data Analyst,119000,US,0,US,M
1735,2022,SE,FT,Data Analyst,130000,US,0,US,M
1736,2022,SE,FT,Data Analyst,100000,US,0,US,M
1737,2022,SE,FT,Analytics Engineer,103432,GB,0,GB,M
1738,2022,SE,FT,Analytics Engineer,92350,GB,0,GB,M
1739,2022,SE,FT,Data Analyst,80000,US,0,US,M
1740,2022,SE,FT,Data Analyst,52500,US,0,US,M
1741,2022,SE,FT,Data Engineer,236000,US,100,US,M
1742,2022,SE,FT,Data Engineer,182000,US,100,US,M
1743,2022,SE,FT,Data Scientist,180000,US,100,US,M
1744,2022,SE,FT,Data Scientist,140000,US,100,US,M
1745,2022,SE,FT,Data Scientist,225000,US,0,US,M
1746,2022,SE,FT,Data Scientist,156400,US,0,US,M
1747,2022,SE,FT,Data Analyst,135000,US,100,US,M
1748,2022,SE,FT,Data Analyst,100000,US,100,US,M
1749,2022,SE,FT,Machine Learning Engineer,204500,US,0,US,M
1750,2022,SE,FT,Machine Learning Engineer,142200,US,0,US,M
1751,2022,MI,FT,Research Engineer,240000,US,100,US,M
1752,2022,EN,PT,Data Analyst,125404,CN,50,US,S
1753,2022,SE,FT,Data Engineer,300000,US,0,US,M
1754,2022,SE,FT,Data Engineer,130000,US,0,US,M
1755,2022,SE,FT,Data Engineer,195000,US,100,US,M
1756,2022,SE,FT,Data Engineer,175000,US,100,US,M
1757,2022,SE,FT,Data Engineer,155000,US,0,US,M
1758,2022,SE,FT,Data Engineer,110000,US,0,US,M
1759,2022,SE,FT,Data Operations Analyst,123000,US,0,US,M
1760,2022,SE,FT,Data Operations Analyst,92250,US,0,US,M
1761,2022,SE,FT,Data Engineer,170000,US,0,US,M
1762,2022,SE,FT,Data Engineer,150000,US,0,US,M
1763,2022,MI,FT,ML Engineer,180000,US,100,US,M
1764,2022,MI,FT,ML Engineer,100000,US,100,US,M
1765,2022,SE,FT,Data Engineer,97000,US,100,US,M
1766,2022,SE,FT,Data Engineer,90000,US,100,US,M
1767,2022,SE,FT,Data Engineer,200000,US,0,US,M
1768,2022,SE,FT,Data Engineer,160000,US,0,US,M
1769,2022,SE,FT,Machine Learning Engineer,210000,US,100,US,M
1770,2022,SE,FT,Machine Learning Engineer,180000,US,100,US,M
1771,2022,SE,FT,Data Engineer,260000,US,0,US,M
1772,2022,SE,FT,Data Engineer,180000,US,0,US,M
1773,2022,EX,FT,Analytics Engineer,210000,US,100,US,M
1774,2022,EX,FT,Analytics Engineer,157000,US,100,US,M
1775,2022,EN,FT,Data Scientist,180000,US,100,US,M
1776,2022,EN,FT,Data Scientist,100000,US,100,US,M
1777,2022,MI,FT,Data Analyst,80000,US,0,US,M
1778,2022,MI,FT,Data Analyst,52500,US,0,US,M
1779,2022,SE,FT,Data Architect,128000,US,0,US,M
1780,2022,SE,FT,Data Architect,81500,US,0,US,M
1781,2022,SE,FT,Data Operations Engineer,105000,US,0,US,M
1782,2022,SE,FT,Data Operations Engineer,70000,US,0,US,M
1783,2022,SE,FT,Data Scientist,175000,US,0,US,M
1784,2022,SE,FT,Data Scientist,122500,US,0,US,M
1785,2022,SE,FT,Data Engineer,171000,US,0,US,M
1786,2022,SE,FT,Data Engineer,117000,US,0,US,M
1787,2022,SE,FT,Data Scientist,202800,US,0,US,L
1788,2022,SE,FT,Data Scientist,104300,US,0,US,L
1789,2022,SE,FT,Data Analyst,50432,ES,0,ES,M
1790,2022,SE,FT,Data Analyst,36773,ES,0,ES,M
1791,2022,SE,FT,Data Engineer,197000,US,0,US,M
1792,2022,SE,FT,Data Engineer,99000,US,0,US,M
1793,2022,SE,FT,Data Engineer,160000,US,0,US,M
1794,2022,SE,FT,Data Engineer,110000,US,0,US,M
1795,2022,SE,FT,Data Scientist,185900,US,0,US,M
1796,2022,SE,FT,Data Scientist,129300,US,0,US,M
1797,2022,MI,FT,Data Scientist,30000,MX,100,MX,L
1798,2022,MI,FT,Analytics Engineer,78000,BR,100,BR,M
1799,2022,MI,FT,Analytics Engineer,48000,BR,100,BR,M
1800,2022,SE,FT,Data Engineer,170000,US,0,US,M
1801,2022,SE,FT,Data Engineer,130000,US,0,US,M
1802,2022,SE,FT,Data Analyst,150000,US,0,US,M
1803,2022,SE,FT,Data Analyst,95000,US,0,US,M
1804,2022,MI,FT,Data Engineer,78000,BR,100,BR,M
1805,2022,MI,FT,Data Engineer,42000,BR,100,BR,M
1806,2022,SE,FT,Data Architect,345600,US,0,US,M
1807,2022,SE,FT,Data Architect,230400,US,0,US,M
1808,2022,SE,FT,Data Engineer,145000,US,0,US,M
1809,2022,SE,FT,Data Engineer,115000,US,0,US,M
1810,2022,MI,FT,BI Analyst,78000,BR,100,BR,M
1811,2022,MI,FT,BI Analyst,48000,BR,100,BR,M
1812,2022,SE,FT,Data Analyst,175950,US,100,US,M
1813,2022,SE,FT,Data Analyst,130050,US,100,US,M
1814,2022,SE,FT,Data Engineer,205600,US,0,US,L
1815,2022,SE,FT,Data Engineer,105700,US,0,US,L
1816,2022,SE,FT,Data Analyst,236600,US,100,US,M
1817,2022,SE,FT,Data Analyst,89200,US,100,US,M
1818,2022,MI,FT,Data Scientist,84000,BR,100,BR,M
1819,2022,MI,FT,Data Scientist,54000,BR,100,BR,M
1820,2022,EN,FT,Data Scientist,80000,US,100,US,L
1821,2022,SE,FT,Marketing Data Analyst,200000,GB,100,GB,S
1822,2022,EN,FT,Data Scientist,73742,CA,100,CA,L
1823,2022,SE,FT,Data Science Lead,165000,US,50,US,S
1824,2022,EN,FT,Data Scientist,33246,GB,50,GB,L
1825,2022,SE,FT,Data Engineer,185900,US,0,US,M
1826,2022,SE,FT,Data Engineer,129300,US,0,US,M
1827,2022,SE,FT,Data Analyst,169000,US,0,US,M
1828,2022,SE,FT,Data Analyst,110600,US,0,US,M
1829,2021,EN,FT,Power BI Developer,5409,IN,50,IN,L
1830,2021,MI,FT,Data Engineer,75050,AU,50,AU,L
1831,2022,SE,FT,Data Engineer,225000,US,0,US,M
